descriptor_id,source_table,measurement_type,aggregation_level,descriptor_name,descriptor_value,descriptor_unit,cell_id,cell_family,chemistry_type,temperature_deg_c,actual_temperature_deg_c,direction,pulse_direction,abs_c_rate,nominal_soc_percent,voltage_v,voltage_window_v,source_member_path,source_notes
D000078,data_processed/capacity/capacity_temperature_summary.csv,capacity,cell_temperature,charge_capacity,1.48254080229847,Ah,TC23SIB09,SIB,sodium-ion,45.0,45.47405447378324,,,,,,,raw_CU_diffT/TC23SIB09/TC23SIB09_45deg.parquet,Capacity and retention from raw_CU_diffT checkup StepIDs.
D000079,data_processed/capacity/capacity_temperature_summary.csv,capacity,cell_temperature,discharge_capacity_retention_vs_25c,1.03275806453241,fraction,TC23SIB09,SIB,sodium-ion,45.0,45.47405447378324,,,,,,,raw_CU_diffT/TC23SIB09/TC23SIB09_45deg.parquet,Capacity and retention from raw_CU_diffT checkup StepIDs.
D000080,data_processed/capacity/capacity_temperature_summary.csv,capacity,cell_temperature,charge_capacity_retention_vs_25c,1.032419540743369,fraction,TC23SIB09,SIB,sodium-ion,45.0,45.47405447378324,,,,,,,raw_CU_diffT/TC23SIB09/TC23SIB09_45deg.parquet,Capacity and retention from raw_CU_diffT checkup StepIDs.
D000081,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,1.3806610796908485,Wh,TC23LFP09,LFP,lithium-ion,5.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000082,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,0.4271811017188225,Ah,TC23LFP09,LFP,lithium-ion,5.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000083,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,3.271002585192754,V,TC23LFP09,LFP,lithium-ion,5.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000084,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,0.2334573982606584,fraction,TC23LFP09,LFP,lithium-ion,5.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000085,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,0.2387733479154808,fraction,TC23LFP09,LFP,lithium-ion,5.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000086,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,5.540024427291062,Wh,TC23LFP09,LFP,lithium-ion,5.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000087,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,1.7178332243021444,Ah,TC23LFP09,LFP,lithium-ion,5.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000088,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,3.1934046384358603,V,TC23LFP09,LFP,lithium-ion,5.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000089,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,0.9481986451413128,fraction,TC23LFP09,LFP,lithium-ion,5.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000090,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,0.956335840001904,fraction,TC23LFP09,LFP,lithium-ion,5.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000091,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,5.32106879083356,Wh,TC23LFP09,LFP,lithium-ion,15.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000092,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,1.610433013020121,Ah,TC23LFP09,LFP,lithium-ion,15.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000093,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,3.3110522008227083,V,TC23LFP09,LFP,lithium-ion,15.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000094,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,0.8997449802468164,fraction,TC23LFP09,LFP,lithium-ion,15.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000095,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,0.9001533086675081,fraction,TC23LFP09,LFP,lithium-ion,15.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000096,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,5.77300720248217,Wh,TC23LFP09,LFP,lithium-ion,15.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000097,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,1.779277397304641,Ah,TC23LFP09,LFP,lithium-ion,15.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000098,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,3.211749207931819,V,TC23LFP09,LFP,lithium-ion,15.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000099,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,0.9880746338985492,fraction,TC23LFP09,LFP,lithium-ion,15.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000100,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,0.9905424579496014,fraction,TC23LFP09,LFP,lithium-ion,15.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000101,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,5.91397441236504,Wh,TC23LFP09,LFP,lithium-ion,25.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000102,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,1.789065259787842,Ah,TC23LFP09,LFP,lithium-ion,25.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000103,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,3.310605348253542,V,TC23LFP09,LFP,lithium-ion,25.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000104,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,1.0,fraction,TC23LFP09,LFP,lithium-ion,25.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000105,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,1.0,fraction,TC23LFP09,LFP,lithium-ion,25.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000106,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,5.842683340330459,Wh,TC23LFP09,LFP,lithium-ion,25.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000107,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,1.796265655273073,Ah,TC23LFP09,LFP,lithium-ion,25.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000108,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,3.216324905581123,V,TC23LFP09,LFP,lithium-ion,25.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000109,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,1.0,fraction,TC23LFP09,LFP,lithium-ion,25.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000110,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,1.0,fraction,TC23LFP09,LFP,lithium-ion,25.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000111,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,5.920600976945806,Wh,TC23LFP09,LFP,lithium-ion,35.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000112,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,1.79297655820662,Ah,TC23LFP09,LFP,lithium-ion,35.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000113,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,3.312567140020612,V,TC23LFP09,LFP,lithium-ion,35.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000114,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,1.001120492602557,fraction,TC23LFP09,LFP,lithium-ion,35.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000115,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,1.002186224564688,fraction,TC23LFP09,LFP,lithium-ion,35.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000116,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,5.842993854596824,Wh,TC23LFP09,LFP,lithium-ion,35.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000117,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,1.7940554023822126,Ah,TC23LFP09,LFP,lithium-ion,35.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000118,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,3.21975259175192,V,TC23LFP09,LFP,lithium-ion,35.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000119,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,1.0000531458318511,fraction,TC23LFP09,LFP,lithium-ion,35.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000120,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,0.998769528947808,fraction,TC23LFP09,LFP,lithium-ion,35.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000121,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,5.941751453714744,Wh,TC23LFP09,LFP,lithium-ion,45.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000122,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,1.8003779939068705,Ah,TC23LFP09,LFP,lithium-ion,45.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000123,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,3.313004910220485,V,TC23LFP09,LFP,lithium-ion,45.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000124,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,1.004696848415784,fraction,TC23LFP09,LFP,lithium-ion,45.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000125,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,1.006323265211896,fraction,TC23LFP09,LFP,lithium-ion,45.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000126,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,5.866736137070725,Wh,TC23LFP09,LFP,lithium-ion,45.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000127,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,1.8007664629366644,Ah,TC23LFP09,LFP,lithium-ion,45.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000128,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,3.2185954979041207,V,TC23LFP09,LFP,lithium-ion,45.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000129,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,1.004116738036141,fraction,TC23LFP09,LFP,lithium-ion,45.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000130,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,1.0025056470073783,fraction,TC23LFP09,LFP,lithium-ion,45.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000131,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,3.492115437404968,Wh,TC23LTO09,LTO,lithium-ion,5.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000132,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,1.4357583073534317,Ah,TC23LTO09,LTO,lithium-ion,5.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000133,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,2.4496316348610847,V,TC23LTO09,LTO,lithium-ion,5.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000134,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,0.9637719165891272,fraction,TC23LTO09,LTO,lithium-ion,5.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000135,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,0.962903609049112,fraction,TC23LTO09,LTO,lithium-ion,5.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000136,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,3.649523522113874,Wh,TC23LTO09,LTO,lithium-ion,5.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000137,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,1.5017328206469986,Ah,TC23LTO09,LTO,lithium-ion,5.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000138,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,2.421708022551259,V,TC23LTO09,LTO,lithium-ion,5.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000139,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,0.986051448611386,fraction,TC23LTO09,LTO,lithium-ion,5.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000140,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,0.984102024712343,fraction,TC23LTO09,LTO,lithium-ion,5.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000141,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,3.5761330198922674,Wh,TC23LTO09,LTO,lithium-ion,15.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000142,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,1.4702553175356583,Ah,TC23LTO09,LTO,lithium-ion,15.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000143,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,2.44785677511047,V,TC23LTO09,LTO,lithium-ion,15.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000144,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,0.9869595196201262,fraction,TC23LTO09,LTO,lithium-ion,15.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000145,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,0.9860393244656576,fraction,TC23LTO09,LTO,lithium-ion,15.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000146,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,3.676462725712013,Wh,TC23LTO09,LTO,lithium-ion,15.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000147,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,1.5138675542450346,Ah,TC23LTO09,LTO,lithium-ion,15.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000148,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,2.41621086225918,V,TC23LTO09,LTO,lithium-ion,15.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000149,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,0.993330053769408,fraction,TC23LTO09,LTO,lithium-ion,15.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000150,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,0.992054049026513,fraction,TC23LTO09,LTO,lithium-ion,15.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000151,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,3.623383683728686,Wh,TC23LTO09,LTO,lithium-ion,25.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000152,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,1.49107168553587,Ah,TC23LTO09,LTO,lithium-ion,25.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000153,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,2.445469706827658,V,TC23LTO09,LTO,lithium-ion,25.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000154,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,1.0,fraction,TC23LTO09,LTO,lithium-ion,25.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000155,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,1.0,fraction,TC23LTO09,LTO,lithium-ion,25.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000156,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,3.701149191812803,Wh,TC23LTO09,LTO,lithium-ion,25.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000157,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_from_ocv_segments,1.5259930199675804,Ah,TC23LTO09,LTO,lithium-ion,25.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000158,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,mean_ocv,2.4092040720256884,V,TC23LTO09,LTO,lithium-ion,25.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000159,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy_retention_vs_25c,1.0,fraction,TC23LTO09,LTO,lithium-ion,25.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000160,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,capacity_retention_from_ocv_segments_vs_25c,1.0,fraction,TC23LTO09,LTO,lithium-ion,25.0,,discharge,,,,,,,OCV-aware energy integration from checkup OCV segments.
D000161,data_processed/descriptors/usable_energy_retention.csv,ocv_usable_energy,cell_temperature_direction,usable_energy,3.6317469163728617,Wh,TC23LTO09,LTO,lithium-ion,35.0,,charge,,,,,,,OCV-aware energy integration from checkup OCV segments.
