cell_family,chemistry_type,temperature_deg_c,pulse_direction,abs_c_rate,nominal_soc_percent,pulse_count,complete_1s_count,complete_10s_count,median_r_fast_mohm,median_r_1s_mohm,median_r_10s_mohm,median_polarization_1s_mohm
NMC,lithium-ion,5.0,charge,2.0,10,2,2,2,81.55924893495376,126.31194671375873,146.62229748127027,44.752697778804944
NMC,lithium-ion,5.0,charge,2.0,20,2,2,2,80.0335887834034,116.2998019692114,132.8595715308292,36.26621318580795
NMC,lithium-ion,5.0,charge,2.0,30,2,2,2,79.3025432941209,105.7155346678306,122.4342271619023,26.412991373709602
NMC,lithium-ion,5.0,charge,2.0,40,2,2,2,78.09472900747511,96.08480496117166,111.18248354421975,17.990075953696497
NMC,lithium-ion,5.0,charge,2.0,50,2,2,2,76.98226848030275,92.6520696201826,106.60550308957026,15.6698011398798
NMC,lithium-ion,5.0,charge,2.0,60,2,2,2,75.5201775017346,90.7449944307471,105.49304256239775,15.224816929012452
NMC,lithium-ion,5.0,charge,2.0,70,2,2,1,74.21700945561696,89.56896473059061,105.3341196299438,15.3519552749736
NMC,lithium-ion,5.0,charge,2.0,80,2,2,0,74.0579734921455,89.56882974253375,,15.51085625038825
NMC,lithium-ion,5.0,charge,2.0,90,2,1,0,73.738900694902,89.5053955576134,,16.273708283202602
NMC,lithium-ion,5.0,charge,2.0,100,2,0,0,75.48471768538464,,,
NMC,lithium-ion,5.0,charge,3.0,0,1,1,1,79.92764016176871,122.6885038538271,145.5310266784267,42.7608636920583
NMC,lithium-ion,5.0,charge,3.0,10,2,2,2,77.38479606491356,113.555623444005,131.7999610035564,36.1708273790914
NMC,lithium-ion,5.0,charge,3.0,20,2,2,2,75.8803264900087,105.312820169376,119.65824939029484,29.43249367936725
NMC,lithium-ion,5.0,charge,3.0,30,2,2,2,75.7956058831532,97.68457747589476,112.4538076822909,21.888971592741502
NMC,lithium-ion,5.0,charge,3.0,40,2,2,2,74.0155894329635,89.90785801425075,103.85067470617939,15.892268581287151
NMC,lithium-ion,5.0,charge,3.0,50,2,2,1,72.51116500976521,85.77591833262075,98.8288742615295,13.2647533228555
NMC,lithium-ion,5.0,charge,3.0,60,2,1,0,71.8110528299577,84.3774822704565,,11.5695894825895
NMC,lithium-ion,5.0,charge,3.0,70,2,0,0,70.83626633574106,,,
NMC,lithium-ion,5.0,charge,3.0,80,2,0,0,70.177833889895,,,
NMC,lithium-ion,5.0,charge,3.0,90,2,0,0,70.23940270278369,,,
NMC,lithium-ion,5.0,charge,3.0,100,2,0,0,70.5731901087527,,,
NMC,lithium-ion,5.0,discharge,1.0,0,1,1,1,87.2169053302895,179.2650678071491,299.28366639576,92.0481624768596
NMC,lithium-ion,5.0,discharge,1.0,10,2,2,2,84.6741384110334,160.13074673978576,226.81480919712598,75.4566083287523
NMC,lithium-ion,5.0,discharge,1.0,20,2,2,2,83.9113083352566,141.18713319136884,171.89104374131625,57.275824856112195
NMC,lithium-ion,5.0,discharge,1.0,30,2,2,2,82.44921735669185,120.78142866439094,147.4169121435348,38.332211307699
NMC,lithium-ion,5.0,discharge,1.0,40,2,2,2,81.05069555110245,103.74489030540785,123.8327489674848,22.694194754305347
NMC,lithium-ion,5.0,discharge,1.0,50,2,2,2,79.588604572531,99.04077150479895,112.9624203876956,19.45216693226785
NMC,lithium-ion,5.0,discharge,1.0,60,2,2,2,78.19008276694514,97.0701271423796,111.69103692807089,18.88004437543435
NMC,lithium-ion,5.0,discharge,1.0,70,2,2,2,77.42725269117165,96.62514293151389,113.15312790663896,19.1978902403422
NMC,lithium-ion,5.0,discharge,1.0,80,2,2,2,76.91869930732405,96.9429887964154,114.93306475011525,20.024289489091302
NMC,lithium-ion,5.0,discharge,1.0,90,2,2,2,76.47371509645156,96.11658954765944,113.1531279066391,19.642874451207902
NMC,lithium-ion,5.0,discharge,1.0,100,2,2,2,76.47371509645134,97.38797300728746,118.7472151289892,20.91425791083605
NMC,lithium-ion,5.0,discharge,2.0,0,1,1,1,81.8135245443744,158.9864995225162,294.70668204173563,77.1729749781418
NMC,lithium-ion,5.0,discharge,2.0,10,2,2,2,79.87466479409815,143.82525196709,218.83687509246676,63.95058717299179
NMC,lithium-ion,5.0,discharge,2.0,20,2,2,2,78.85755803985509,127.93295893205253,155.0134262637556,49.07540089219741
NMC,lithium-ion,5.0,discharge,2.0,30,2,2,2,78.15829714631445,110.38786742137066,136.26052048241056,32.229570275056105
NMC,lithium-ion,5.0,discharge,2.0,40,2,2,2,76.82323438679715,95.0357718046879,116.42675511018716,18.21253741789065
NMC,lithium-ion,5.0,discharge,2.0,50,2,2,2,75.77445319105861,90.23643985294235,103.1727663834624,14.46198666188365
NMC,lithium-ion,5.0,discharge,2.0,60,2,2,2,74.37589487893126,88.58359699842434,102.02846993539566,14.207702119493101
NMC,lithium-ion,5.0,discharge,2.0,70,2,2,2,72.81848668654285,86.6765662130958,101.39282956353905,13.858079526552949
NMC,lithium-ion,5.0,discharge,2.0,80,2,2,2,73.26347089152395,88.23401093052844,103.55418141630406,14.9705400390044
NMC,lithium-ion,5.0,discharge,2.0,90,2,2,2,73.0091942029646,87.82081131161951,102.40993631778225,14.8116171086549
NMC,lithium-ion,5.0,discharge,2.0,100,2,2,2,72.88205585868215,89.7596710618905,108.2900847407449,16.87761520320835
NMC,lithium-ion,5.0,discharge,3.0,0,1,1,0,91.0231024913076,161.6884595263208,,70.6653570350132
NMC,lithium-ion,5.0,discharge,3.0,10,2,2,1,86.1072702580959,142.93609868776755,152.5077433452121,56.82882842967155
NMC,lithium-ion,5.0,discharge,3.0,20,2,2,2,80.23372371908715,120.64963383440765,143.03436020814402,40.41591011532045
NMC,lithium-ion,5.0,discharge,3.0,30,2,2,2,77.54025014759388,103.80659401154341,126.9559806753614,26.2663438639495
NMC,lithium-ion,5.0,discharge,3.0,40,2,2,2,72.8501978521337,89.08150651696985,109.65669929613915,16.231308664836103
NMC,lithium-ion,5.0,discharge,3.0,50,2,2,2,72.15087127431168,84.27137008330735,96.7732830763732,12.1204988089956
NMC,lithium-ion,5.0,discharge,3.0,60,2,2,2,71.00669363396145,82.74579011548325,95.48080180714261,11.73909648152175
NMC,lithium-ion,5.0,discharge,3.0,70,2,2,2,71.0914177889017,81.41079821572956,94.90863196461625,10.31938042682785
NMC,lithium-ion,5.0,discharge,3.0,80,2,2,2,69.71405282942175,81.62265395104225,95.2688089729717,11.9086011216205
NMC,lithium-ion,5.0,discharge,3.0,90,2,2,2,69.45984580832635,81.41083855538045,94.48488566356585,11.950992747053998
NMC,lithium-ion,5.0,discharge,3.0,100,2,2,2,69.58694976434404,84.3985459359109,100.65104152455595,14.811596171566798
NMC,lithium-ion,15.0,charge,1.0,0,1,1,1,61.9163744837458,109.5932542196903,143.2849158997561,47.676879735944496
NMC,lithium-ion,15.0,charge,1.0,10,2,2,2,57.78437823996355,90.01394894146114,106.79621060851524,32.22957070149755
NMC,lithium-ion,15.0,charge,1.0,20,2,2,2,57.21225568313345,79.39789705359097,94.6544985690913,22.1856413704575
NMC,lithium-ion,15.0,charge,1.0,30,2,2,2,56.2587180884133,70.307505317271,87.02619781134274,14.04878722885765
NMC,lithium-ion,15.0,charge,1.0,40,2,2,2,55.11447297475295,62.48849704057585,75.52017750173451,7.37402406582285
NMC,lithium-ion,15.0,charge,1.0,50,2,2,2,54.35164289897955,60.83569854306766,72.78670306354499,6.484055644088
NMC,lithium-ion,15.0,charge,1.0,60,2,2,2,53.6523819961816,60.51785267815656,73.86737900421944,6.8654706819749505
NMC,lithium-ion,15.0,charge,1.0,70,2,2,2,52.44456770953575,59.500745910457354,73.4223947933539,7.0561782009215
NMC,lithium-ion,15.0,charge,1.0,80,2,2,2,51.5545992877974,58.03865493188575,69.1632602036071,6.4840556440883
NMC,lithium-ion,15.0,charge,1.0,90,2,2,2,51.3638917688612,58.2293624508326,70.6253511821791,6.8654706819713995
NMC,lithium-ion,15.0,charge,1.0,100,2,2,1,51.8090899574907,62.74304892151265,72.08744216074379,10.933958964021901
NMC,lithium-ion,15.0,charge,2.0,0,1,1,1,60.5814218511387,98.15080308306099,125.7398241569286,37.5693812319222
NMC,lithium-ion,15.0,charge,2.0,10,2,2,2,56.926194404715055,83.43453953789964,97.99188015060865,26.508345133184548
NMC,lithium-ion,15.0,charge,2.0,20,2,2,2,56.41764102086725,75.5201775017346,89.02862676025164,19.1025364808673
NMC,lithium-ion,15.0,charge,2.0,30,2,2,2,55.3687496666753,67.92366133047214,82.41743277019894,12.554911663796801
NMC,lithium-ion,15.0,charge,2.0,40,2,2,2,54.192719966522255,61.058190648497046,73.07276434195495,6.8654706819747995
NMC,lithium-ion,15.0,charge,2.0,50,2,2,2,53.39810530425605,59.46896132396624,70.65713576866831,6.07085601971015
NMC,lithium-ion,15.0,charge,2.0,60,2,2,2,52.73062898795245,58.960407940116795,71.2610429119897,6.229778952164301
NMC,lithium-ion,15.0,charge,2.0,70,2,2,2,51.55459928779944,58.10222410486815,70.52999742270566,6.5476248170687
NMC,lithium-ion,15.0,charge,2.0,80,2,2,2,50.950692144478005,56.957978991207746,67.22440042767904,6.00728684672975
NMC,lithium-ion,15.0,charge,2.0,90,2,2,2,50.7599846255331,57.0851173371674,69.09969103062686,6.3251327116343
NMC,lithium-ion,15.0,charge,2.0,100,2,1,1,51.07536508737835,57.4665323750558,71.0703353930447,6.5476248170705
NMC,lithium-ion,15.0,charge,3.0,0,1,1,1,60.009299294307695,92.2600597201317,117.5605905666733,32.250760425824
NMC,lithium-ion,15.0,charge,3.0,10,2,2,2,55.68659553158215,78.4019800102184,91.79388578493636,22.7153844786362
NMC,lithium-ion,15.0,charge,3.0,20,2,2,2,55.28399076936695,72.0026832634376,84.25034392449304,16.718692494070602
NMC,lithium-ion,15.0,charge,3.0,30,2,2,2,54.41519991796185,65.70932096339979,78.55029107444821,11.294121045437901
NMC,lithium-ion,15.0,charge,3.0,40,2,2,2,53.18616253753465,59.8185408211725,71.15503393259964,6.6323782836378005
NMC,lithium-ion,15.0,charge,3.0,50,2,2,2,52.4657574338643,58.314121348139096,68.95136296033795,5.8483639142746995
NMC,lithium-ion,15.0,charge,3.0,60,2,2,2,51.8088500052368,57.805539304990546,69.33274420369015,5.996689299753701
NMC,lithium-ion,15.0,charge,3.0,70,2,2,1,50.68582059038955,56.724892023608795,69.50229579284179,6.0390714332192
NMC,lithium-ion,15.0,charge,3.0,80,2,1,0,50.028927906913104,55.8137338775444,,5.6788461196576
NMC,lithium-ion,15.0,charge,3.0,90,2,0,0,49.9625700877478,,,
NMC,lithium-ion,15.0,charge,3.0,100,2,0,0,50.4733348864633,,,
NMC,lithium-ion,15.0,discharge,1.0,0,1,1,1,61.534959445859194,126.5026542326989,220.0764768611121,64.9676947868397
NMC,lithium-ion,15.0,discharge,1.0,10,2,2,2,57.2122556831336,97.26083466132305,124.59557904326502,40.04857897818945
NMC,lithium-ion,15.0,discharge,1.0,20,2,2,2,56.95797899120795,83.02133991352196,100.1214474454803,26.06336092231395
NMC,lithium-ion,15.0,discharge,1.0,30,2,2,2,55.877303050523,71.64245794987464,91.98459330388046,15.7651548993516
NMC,lithium-ion,15.0,discharge,1.0,40,2,2,2,54.54235041791945,61.91637448374255,75.90159253962129,7.374024065823
NMC,lithium-ion,15.0,discharge,1.0,50,2,2,2,53.906658688103796,60.1364376402698,72.0238729877648,6.2297789521659
NMC,lithium-ion,15.0,discharge,1.0,60,2,2,2,53.27096695829135,59.8185917753619,72.65956471757724,6.5476248170705
NMC,lithium-ion,15.0,discharge,1.0,70,2,2,2,51.99958349867005,59.246469218532,74.2487940421067,7.2468857198619
NMC,lithium-ion,15.0,discharge,1.0,80,2,2,2,51.2367534228965,57.975085758907,70.87962787410466,6.73833233601045
NMC,lithium-ion,15.0,discharge,1.0,90,2,2,2,51.04604590395305,57.8479474129457,71.13390456603,6.8019015089926
NMC,lithium-ion,15.0,discharge,1.0,100,2,2,2,51.681737633762104,61.5985286188409,81.30497224303105,9.9167909850788
NMC,lithium-ion,15.0,discharge,2.0,0,1,1,1,59.7549799078055,118.81069941243689,229.16670485919772,59.0557195046314
NMC,lithium-ion,15.0,discharge,2.0,10,2,2,2,56.19514817189395,93.7963134927924,124.023454845433,37.60116532089835
NMC,lithium-ion,15.0,discharge,2.0,20,2,2,2,55.71837938084386,80.9871253065513,97.26083337443065,25.26874592570745
NMC,lithium-ion,15.0,discharge,2.0,30,2,2,2,54.860195556948455,70.40285814521646,90.17287068080279,15.54266258826795
NMC,lithium-ion,15.0,discharge,2.0,40,2,2,2,53.588812114147494,60.295359774931796,74.37593140397536,6.7065476607842
NMC,lithium-ion,15.0,discharge,2.0,50,2,2,2,52.762412876324596,58.4518537828691,69.7035972516758,5.6894409065444
NMC,lithium-ion,15.0,discharge,2.0,60,2,2,2,52.2538594992039,58.1657925082373,69.95787394023532,5.9119330090334
NMC,lithium-ion,15.0,discharge,2.0,70,2,2,2,51.109614400683554,57.5618853729082,71.10211903876059,6.4522709722246505
NMC,lithium-ion,15.0,discharge,2.0,80,2,2,2,50.5057072653495,56.703701549014646,68.8136288417132,6.1979942836651
NMC,lithium-ion,15.0,discharge,2.0,90,2,2,2,50.314999748929445,56.7037015490147,69.1632592884845,6.38870180008525
NMC,lithium-ion,15.0,discharge,2.0,100,2,2,2,50.823476562810995,60.517755457383196,77.74496788541036,9.6942788945722
NMC,lithium-ion,15.0,discharge,3.0,0,1,1,0,67.3866998179105,123.93248795816959,,56.545788140259
NMC,lithium-ion,15.0,discharge,3.0,10,2,2,2,58.260112577413956,92.45278675972325,121.51954255372074,34.192674182309204
NMC,lithium-ion,15.0,discharge,3.0,20,2,2,2,56.57650490209989,79.7368525121908,93.72205835241071,23.160347610090852
NMC,lithium-ion,15.0,discharge,3.0,30,2,2,2,53.6947609711997,68.76065483486165,87.4499915264947,15.065893863661898
NMC,lithium-ion,15.0,discharge,3.0,40,2,2,2,52.465704868129954,58.84380619125184,73.29518702328369,6.3781013231219
NMC,lithium-ion,15.0,discharge,3.0,50,2,2,2,51.745254629225954,57.0214905940623,67.84942936184805,5.27623596483625
NMC,lithium-ion,15.0,discharge,3.0,60,2,2,2,51.1518988698118,56.618837522841496,67.91293946882703,5.4669386530296995
NMC,lithium-ion,15.0,discharge,3.0,70,2,2,2,50.198406506587204,56.13152358033626,68.5910690703179,5.933117073749
NMC,lithium-ion,15.0,discharge,3.0,80,2,2,2,49.71107504026265,55.36872954245085,66.4933311361977,5.657654502188199
NMC,lithium-ion,15.0,discharge,3.0,90,2,2,2,49.4779632596871,55.38989086405565,66.93827991410606,5.91192760436845
NMC,lithium-ion,15.0,discharge,3.0,100,2,2,2,49.8382311776865,59.64907345458675,74.99043373207195,9.81084227690025
NMC,lithium-ion,25.0,charge,1.0,0,1,1,1,46.9140496601644,70.68892035515451,106.6690722625475,23.77487069499
NMC,lithium-ion,25.0,charge,1.0,10,2,2,2,42.46420755148115,51.9995834986701,62.806342905480456,9.535375947188898
NMC,lithium-ion,25.0,charge,1.0,20,2,2,2,41.828515821665455,48.058294773828045,58.73791583468055,6.2297789521624996
NMC,lithium-ion,25.0,charge,1.0,30,2,2,2,41.192824091853055,46.0876504114087,57.46653237505585,4.89482631955565
NMC,lithium-ion,25.0,charge,1.0,40,2,2,2,40.23928649713615,43.354175973215696,53.4616744772381,3.1148894760794503
NMC,lithium-ion,25.0,charge,1.0,50,2,2,2,39.794302286267204,42.90919176234685,52.6352752284825,3.1148894760796004
NMC,lithium-ion,25.0,charge,1.0,60,2,2,2,39.5400255943417,42.845622589364545,53.461674477234695,3.30559699502275
NMC,lithium-ion,25.0,charge,1.0,70,2,2,2,38.90433386452945,42.71848424340665,53.9066586881072,3.8141503788772
NMC,lithium-ion,25.0,charge,1.0,80,2,2,2,38.65005717260375,41.82851582166885,50.9189075579853,3.17845864906505
NMC,lithium-ion,25.0,charge,1.0,90,2,2,2,38.58648799962125,42.209930859555804,52.380998536553456,3.62344285993445
NMC,lithium-ion,25.0,charge,1.0,100,2,2,2,39.22217972943725,44.2441443949539,57.2758248561125,5.021964665516601
NMC,lithium-ion,25.0,charge,2.0,0,1,1,1,46.659772968242194,67.3197541871526,98.4686489479688,20.659981218910403
NMC,lithium-ion,25.0,charge,2.0,10,2,2,2,42.209930859555506,51.204968836402095,61.1853289944616,8.99503797684655
NMC,lithium-ion,25.0,charge,2.0,20,2,2,2,41.5742391297431,47.5815259764712,57.7525936534726,6.00728684672805
NMC,lithium-ion,25.0,charge,2.0,30,2,2,2,41.00211657291135,45.7380199600147,56.7354868857717,4.7359033871033
NMC,lithium-ion,25.0,charge,2.0,40,2,2,2,40.016794391701595,43.1316838677829,52.6988444014613,3.1148894760812498
NMC,lithium-ion,25.0,charge,2.0,50,2,2,2,39.6035947673221,42.62313048393175,51.96779891217735,3.0195357166096
NMC,lithium-ion,25.0,charge,2.0,60,2,2,2,39.4764564213592,42.495992137968855,52.79419816093295,3.0195357166096
NMC,lithium-ion,25.0,charge,2.0,70,2,2,2,38.808980105055745,42.273500032536106,52.60349064198775,3.46451992748035
NMC,lithium-ion,25.0,charge,2.0,80,2,2,2,38.459349653661754,41.60602371623415,50.1242928957224,3.14667406257235
NMC,lithium-ion,25.0,charge,2.0,90,2,2,2,38.427565067170654,41.98743875411945,51.745306806742946,3.5598736869487
NMC,lithium-ion,25.0,charge,2.0,100,2,1,1,39.1413199502995,42.7820534163857,54.4152120719551,3.8777195518564
NMC,lithium-ion,25.0,charge,3.0,0,1,1,1,46.8291965814644,65.3913577603613,93.5736344360856,18.5621611788968
NMC,lithium-ion,25.0,charge,3.0,10,2,2,2,41.9979915116601,50.452683421124746,59.94567071459945,8.454691909464549
NMC,lithium-ion,25.0,charge,3.0,20,2,2,2,41.425827745141646,47.16823148884131,56.7883469856676,5.7424037436996
NMC,lithium-ion,25.0,charge,3.0,30,2,2,2,40.81139436824515,45.34599366343045,55.686575380348756,4.5345992951852
NMC,lithium-ion,25.0,charge,3.0,40,2,2,2,39.794302286267246,42.97276093533015,52.317429363574654,3.1784586490629003
NMC,lithium-ion,25.0,charge,3.0,50,2,2,2,39.455227106754506,42.485354404094494,51.6816847472857,3.0301272973400004
NMC,lithium-ion,25.0,charge,3.0,60,2,2,2,39.15861055645375,42.400638378499046,52.3386190879011,3.2420278220452503
NMC,lithium-ion,25.0,charge,3.0,70,2,2,2,38.54410855096875,41.955654167629945,51.5757890121274,3.4115456166611
NMC,lithium-ion,25.0,charge,3.0,80,2,2,2,38.3745907563528,41.447100783779845,49.732282995670396,3.072510027427
NMC,lithium-ion,25.0,charge,3.0,90,2,2,0,38.33219483322455,41.8496875224827,,3.5174926892580998
NMC,lithium-ion,25.0,charge,3.0,100,2,0,0,39.0181845141324,,,
NMC,lithium-ion,25.0,discharge,1.0,0,1,1,1,46.5326346222843,75.2659008098089,126.2483775407832,28.7332661875245
NMC,lithium-ion,25.0,discharge,1.0,10,2,2,2,42.2735000325378,52.508136882517945,64.45914140299865,10.234636849980099
NMC,lithium-ion,25.0,discharge,1.0,20,2,2,2,41.4471007837754,48.12186394681035,59.18290004554965,6.6747631630349
NMC,lithium-ion,25.0,discharge,1.0,30,2,2,2,40.8749782269517,45.9605120654508,58.03865493188915,5.0855338384990505
NMC,lithium-ion,25.0,discharge,1.0,40,2,2,2,39.9214406322283,43.2270376272581,53.525243650220304,3.3055969950297004
NMC,lithium-ion,25.0,discharge,1.0,50,2,2,2,39.5400255943449,42.5277767244633,52.38099853655685,2.9877511301183
NMC,lithium-ion,25.0,discharge,1.0,60,2,2,2,39.476456421366,42.59134589744565,53.1438286123338,3.1148894760796004
NMC,lithium-ion,25.0,discharge,1.0,70,2,2,2,38.71362634558565,42.4006383784954,54.73305793686265,3.6870120329097
NMC,lithium-ion,25.0,discharge,1.0,80,2,2,2,38.58648799962465,41.828515821668844,52.190291017613546,3.24202782204415
NMC,lithium-ion,25.0,discharge,1.0,90,2,2,2,38.58648799962125,42.146361686573,53.3345361312736,3.55987368695165
NMC,lithium-ion,25.0,discharge,1.0,100,2,2,2,38.967903037507895,43.98986770302805,56.7672714722615,5.02196466552015
NMC,lithium-ion,25.0,discharge,2.0,0,1,1,1,45.7062347687691,74.8844847810977,135.27519831424132,29.1782500123286
NMC,lithium-ion,25.0,discharge,2.0,10,2,2,2,41.86029985428915,52.285644085274406,64.45914055011079,10.42534423098525
NMC,lithium-ion,25.0,discharge,2.0,20,2,2,2,41.41531564930779,47.899371207603096,58.83326881570905,6.4840555582952
NMC,lithium-ion,25.0,discharge,2.0,30,2,2,2,40.74783934183775,45.73801935483965,57.65723913111655,4.9901800130019005
NMC,lithium-ion,25.0,discharge,2.0,40,2,2,2,39.79430175973405,42.84562202246165,53.0484741509564,3.0513202627275002
NMC,lithium-ion,25.0,discharge,2.0,50,2,2,2,39.3175329686839,42.3052840592704,51.681736949943755,2.9877510905864
NMC,lithium-ion,25.0,discharge,2.0,60,2,2,2,39.190394624404945,42.209930301062,52.1902903270644,3.0195356766569996
NMC,lithium-ion,25.0,discharge,2.0,70,2,2,2,38.6499987137232,42.209866721115404,53.874791193080945,3.5598680073921503
NMC,lithium-ion,25.0,discharge,2.0,80,2,2,2,38.3639953865803,41.542453993588445,51.55459860566305,3.17845860700815
NMC,lithium-ion,25.0,discharge,2.0,90,2,2,2,38.33221080050955,41.923869026428406,52.53992077383385,3.59165822591885
NMC,lithium-ion,25.0,discharge,2.0,100,2,2,2,38.936117935843654,43.98986712098535,56.163363585823355,5.05374918514165
NMC,lithium-ion,25.0,discharge,3.0,0,1,1,1,48.5870772829979,77.2187478247631,135.5907226161415,28.6316705417651
NMC,lithium-ion,25.0,discharge,3.0,10,2,2,2,42.82438848831015,53.2497229641521,65.53975367347836,10.425334475841899
NMC,lithium-ion,25.0,discharge,3.0,20,2,2,2,41.171561877669504,47.570847352511755,58.2716392800985,6.3992854748421495
NMC,lithium-ion,25.0,discharge,3.0,30,2,2,2,40.472292068144306,45.4518672702459,57.04262316620095,4.9795752021015005
NMC,lithium-ion,25.0,discharge,3.0,40,2,2,2,39.45525759214555,42.5701463304821,52.6352629045832,3.1148887383365
NMC,lithium-ion,25.0,discharge,3.0,50,2,2,2,39.0738215978327,41.97681150919009,51.30028314632275,2.90298991135735
NMC,lithium-ion,25.0,discharge,3.0,60,2,2,2,38.713548486124004,41.955569787917646,51.512116239610954,3.24202130179365
NMC,lithium-ion,25.0,discharge,3.0,70,2,2,2,38.33217248637765,41.8708526840244,52.95306674133135,3.5386801976467
NMC,lithium-ion,25.0,discharge,3.0,80,2,2,2,38.0990860299836,41.3623005775345,50.9824268089227,3.26321454755085
NMC,lithium-ion,25.0,discharge,3.0,90,2,2,2,38.12031372817005,41.72256683200055,51.93601386756365,3.60225310383045
NMC,lithium-ion,25.0,discharge,3.0,100,2,2,2,38.607600077570346,44.010968913893194,55.5593454464255,5.40336883632275
NMC,lithium-ion,35.0,charge,1.0,0,1,1,1,35.3444601775772,55.4323188396574,91.92102413089489,20.087858662080098
NMC,lithium-ion,35.0,charge,1.0,10,2,2,2,32.5474165664053,40.62070153502295,49.4568165794171,8.0732849686176
NMC,lithium-ion,35.0,charge,1.0,20,2,2,2,32.42027822044105,37.6329504049044,46.0876504114121,5.21267218446335
NMC,lithium-ion,35.0,charge,1.0,30,2,2,2,31.721017317646304,35.72587521546725,45.38838950861746,4.00485789782095
NMC,lithium-ion,35.0,charge,1.0,40,2,2,2,30.640341376964848,33.0559699502533,41.44710078377865,2.41562857328835
NMC,lithium-ion,35.0,charge,1.0,50,2,2,2,30.449633858025003,32.7381240853521,40.6207015350263,2.2884902273271
NMC,lithium-ion,35.0,charge,1.0,60,2,2,2,30.19535716609935,32.8016932583311,41.764946648686546,2.6063360922317
NMC,lithium-ion,35.0,charge,1.0,70,2,2,2,29.87751130119135,32.67455491236655,42.14636168657315,2.7970436111751997
NMC,lithium-ion,35.0,charge,1.0,80,2,2,2,29.6868037822446,32.1024323555332,39.4764564213592,2.4156285732885
NMC,lithium-ion,35.0,charge,1.0,90,2,2,2,29.62323460926565,32.610985739384205,41.447100783778396,2.9877511301185002
NMC,lithium-ion,35.0,charge,1.0,100,2,2,2,30.13178799311405,35.344460177577254,47.613310562962596,5.2126721844632
NMC,lithium-ion,35.0,charge,2.0,0,1,1,1,36.997258675092,53.2709669582948,85.4369684868102,16.2737082832028
NMC,lithium-ion,35.0,charge,2.0,10,2,2,2,33.2466774691967,40.27107108362725,48.56684815768085,7.0243936144305
NMC,lithium-ion,35.0,charge,2.0,20,2,2,2,32.515631979912655,37.283319953508695,45.51552785458004,4.76768797359605
NMC,lithium-ion,35.0,charge,2.0,30,2,2,2,31.593878971685196,35.59873686950285,44.94340529774835,4.00485789781755
NMC,lithium-ion,35.0,charge,2.0,40,2,2,2,30.608556790475546,33.0559699502533,41.1610395053653,2.4474131597777498
NMC,lithium-ion,35.0,charge,2.0,50,2,2,2,30.290710925571048,32.64277032587545,40.27107108362725,2.3520594003043502
NMC,lithium-ion,35.0,charge,2.0,60,2,2,2,30.0682188201349,32.642770325877144,41.351747024308644,2.5745515057421997
NMC,lithium-ion,35.0,charge,2.0,70,2,2,2,29.813942128209348,32.61098573938265,41.256393264835296,2.79704361117325
NMC,lithium-ion,35.0,charge,2.0,80,2,2,2,29.49609626330145,32.03886318255265,39.03147221049215,2.5427669192511
NMC,lithium-ion,35.0,charge,2.0,90,2,2,2,29.591450022776396,32.5474165664038,41.31996243781755,2.9559665436274
NMC,lithium-ion,35.0,charge,2.0,100,2,1,1,30.13032588063185,33.9459383719913,45.960512065447304,4.0684270707997
NMC,lithium-ion,35.0,charge,3.0,0,1,1,1,35.683495766811404,52.4233779852094,82.0889920431314,16.739882218397998
NMC,lithium-ion,35.0,charge,3.0,10,2,2,2,32.6533323737071,39.79426192890035,47.8463484369094,7.140929555193201
NMC,lithium-ion,35.0,charge,3.0,20,2,2,2,32.50500409033735,37.1667390528474,45.00692916990595,4.66173496251
NMC,lithium-ion,35.0,charge,3.0,30,2,2,2,31.5302463860727,35.47152718433135,44.307624457847155,3.9412807982586
NMC,lithium-ion,35.0,charge,3.0,40,2,2,2,30.61914842278755,33.11953562422905,41.086871141321595,2.50038720144145
NMC,lithium-ion,35.0,charge,3.0,50,2,2,2,30.237736614752002,32.6109857393855,40.42999401607965,2.3732491246335
NMC,lithium-ion,35.0,charge,3.0,60,2,2,2,30.068185297025153,32.653329039558,41.510625116572996,2.5851437425327997
NMC,lithium-ion,35.0,charge,3.0,70,2,2,2,29.7715626795556,32.526226842076994,40.7054604323326,2.7546641625213
NMC,lithium-ion,35.0,charge,3.0,80,2,2,2,29.53844609382745,31.954072110153803,38.7983463344731,2.4156260163263497
NMC,lithium-ion,35.0,charge,3.0,90,2,2,2,29.62320494851905,32.50500472957769,41.4258706594696,2.8817997810585996
NMC,lithium-ion,35.0,charge,3.0,100,2,0,0,30.267019976560597,,,
NMC,lithium-ion,35.0,discharge,1.0,0,1,1,1,35.090183485655,57.5936707210205,103.7448903054114,22.5034872353655
NMC,lithium-ion,35.0,discharge,1.0,10,2,2,2,33.1195391232321,40.93854739993065,50.4739233471163,7.819008276698451
NMC,lithium-ion,35.0,discharge,1.0,20,2,2,2,32.2295707015008,37.56938123192545,46.405496276319795,5.3398105304246
NMC,lithium-ion,35.0,discharge,1.0,30,2,2,2,31.403171452738604,35.66230604248505,45.70623537352195,4.25913458974645
NMC,lithium-ion,35.0,discharge,1.0,40,2,2,2,30.640341376964848,33.0559699502533,41.637808302722,2.4156285732883997
NMC,lithium-ion,35.0,discharge,1.0,50,2,2,2,30.322495512060552,32.5474165664054,40.42999401607965,2.22492105434475
NMC,lithium-ion,35.0,discharge,1.0,60,2,2,2,29.9409895745778,32.61088640185115,41.319834334589395,2.66989682727335
